access,area,bridge,distance,from,hgv,highway,junction,lanes,maxspeed,name,oneway,ref,service,to,tunnel
,,,92.875791,80214774,,residential,,,,South Quail Run Avenue,,,,80246131,
,,,86.814432,80214774,,residential,,,,South Quail Run Avenue,,,,80214778,
,,,86.814432,80214778,,residential,,,,South Quail Run Avenue,,,,80214774,
,,,84.888955,80214778,,residential,,,,South Quail Run Avenue,,,,80214780,
,,,84.888955,80214780,,residential,,,,South Quail Run Avenue,,,,80214778,
,,,326.493846,80239044,,residential,,,,South Woodwind Avenue,,,,80285440,
,,,326.493846,80285440,,residential,,,,South Woodwind Avenue,,,,80239044,
,,,102.144531,80247378,,residential,,,,West Anthony Avenue,,,,80287993,
,,,102.144531,80287993,,residential,,,,West Anthony Avenue,,,,80247378,
,,,64.189128,80287993,,residential,,,,West Anthony Avenue,,,,80287792,
,,,64.189128,80287792,,residential,,,,West Anthony Avenue,,,,80287993,
,,,245.021799,80287792,,residential,,,,West Anthony Avenue,,,,80310058,
,,,245.021799,80310058,,residential,,,,West Anthony Avenue,,,,80287792,
,,,235.476093,80247715,,residential,,,,South Prestwick Place,,,,80247737,
,,,235.476093,80247737,,residential,,,,South Prestwick Place,,,,80247715,
,,,128.108138,80247737,,residential,,,,South Prestwick Place,,,,80247756,
,,,128.108138,80247756,,residential,,,,South Prestwick Place,,,,80247737,
,,,77.212274,80247756,,residential,,,,South Prestwick Place,,,,80247758,
,,,77.212274,80247758,,residential,,,,South Prestwick Place,,,,80247756,
,,,44.98432,80247758,,residential,,,,South Prestwick Place,,,,80247766,
,,,44.98432,80247766,,residential,,,,South Prestwick Place,,,,80247758,
private,,,60.655812,6316927458,,service,,,,,,,driveway,80248220,
private,,,60.655812,80248220,,service,,,,,,,driveway,6316927458,
,,,273.759958,80304908,,residential,,,,West 67th Street,,,,80248395,
,,,273.759958,80248395,,residential,,,,West 67th Street,,,,80304908,
,,,52.116591,80248650,,residential,,,,South Broadband Lane,yes,,,80237403,
,,,52.116591,80237403,,residential,,,,South Broadband Lane,yes,,,80248650,
,,,20.097714,80237403,,residential,,,,South Broadband Lane,yes,,,4059165631,
,,,20.097714,4059165631,,residential,,,,South Broadband Lane,yes,,,80237403,
,,,64.762075,4059165631,,residential,,,,South Broadband Lane,yes,,,4059165634,
,,,64.762075,4059165634,,residential,,,,South Broadband Lane,yes,,,4059165631,
,,,118.647878,4059165634,,residential,,,,South Broadband Lane,yes,,,4059174840,
,,,118.647878,4059174840,,residential,,,,South Broadband Lane,yes,,,4059165634,
,,,62.235152,4059174840,,residential,,,,South Broadband Lane,yes,,,1350987700,
,,,62.235152,1350987700,,residential,,,,South Broadband Lane,yes,,,4059174840,
,,,132.8057,80249085,,service,,,,,no,,driveway,80249087,
,,,132.8057,80249087,,service,,,,,no,,driveway,80249085,
,,,20.512879,80238636,,service,,,,,,,,80249114,
,,,20.512879,80249114,,service,,,,,,,,80238636,
,,,109.922156,80249114,,service,,,,,,,,3103563177,
,,,109.922156,3103563177,,service,,,,,,,,80249114,
,,,8.875054,3103563177,,service,,,,,,,,3103563188,
,,,8.875054,3103563188,,service,,,,,,,,3103563177,
,,,89.807945,3103563188,,service,,,,,,,,3103563174,
,,,89.807945,3103563174,,service,,,,,,,,3103563188,
,,,4.760314,3103563174,,service,,,,,,,,3103563175,
,,,4.760314,3103563175,,service,,,,,,,,3103563174,
,,,60.818612,3103563175,,service,,,,,,,,3103563183,
,,,60.818612,3103563183,,service,,,,,,,,3103563175,
,,,20.92909,3103563183,,service,,,,,,,,80249122,
,,,20.92909,80249122,,service,,,,,,,,3103563183,
,,,67.445438,80249129,,service,,,,,no,,driveway,80249135,
,,,67.445438,80249135,,service,,,,,no,,driveway,80249129,
,,,20.09949,80249455,,residential,,,,,,,,80249504,
,,,20.09949,80249504,,residential,,,,,,,,80249455,
,,,72.576816,80249595,,service,,,,,,,driveway,80249616,
,,,72.576816,80249616,,service,,,,,,,driveway,80249595,
private,,,41.487707,80252653,,service,,,,,,,,80252680,
private,,,41.487707,80252680,,service,,,,,,,,80252653,
private,,,10.95044,80254786,,service,,,,,,,,80235761,
private,,,10.95044,80235761,,service,,,,,,,,80254786,
private,,,10.95044,80235761,,service,,,,,,,,80254786,
private,,,10.95044,80254786,,service,,,,,,,,80235761,
private,,,11.339851,80254871,,service,,,,,,,,80235245,
private,,,11.339851,80235245,,service,,,,,,,,80254871,
private,,,11.339851,80235245,,service,,,,,,,,80254871,
private,,,11.339851,80254871,,service,,,,,,,,80235245,
,,,178.03356,80254993,,residential,,,,South Rose Crest Court,no,,,80255037,
,,,178.03356,80255037,,residential,,,,South Rose Crest Court,no,,,80254993,
,,,9.810156,80226853,,residential,,,,,,,,80255043,
,,,9.810156,80255043,,residential,,,,,,,,80226853,
,,,42.434039,80255043,,residential,,,,,,,,80255044,
,,,42.434039,80255044,,residential,,,,,,,,80255043,
,,,94.573027,80258052,,residential,,,,East 59th Street,,,,80258054,
,,,94.573027,80258054,,residential,,,,East 59th Street,,,,80258052,
,,,72.900431,80258094,,residential,,,,,,,,80255043,
,,,72.900431,80255043,,residential,,,,,,,,80258094,
private,,,23.73825,80262235,,service,,,,,,,driveway,80262263,
private,,,23.73825,80262263,,service,,,,,,,driveway,80262235,
private,,,42.944251,80262610,,service,,,,,,,,80262639,
private,,,42.944251,80262639,,service,,,,,,,,80262610,
private,,,86.544897,80262667,,service,,,,,no,,driveway,80262682,
private,,,86.544897,80262682,,service,,,,,no,,driveway,80262667,
,,,13.562517,80262869,,residential,,,,South Tomar Road,no,,,2956003800,
,,,13.562517,2956003800,,residential,,,,South Tomar Road,no,,,80262869,
,,,63.685153,2956003800,,residential,,,,South Tomar Road,no,,,80241887,
,,,63.685153,80241887,,residential,,,,South Tomar Road,no,,,2956003800,
,,,333.990276,80241887,,residential,,,,South Tomar Road,no,,,1903044976,
,,,333.990276,1903044976,,residential,,,,South Tomar Road,no,,,80241887,
,,,406.040952,1903044976,,residential,,,,South Tomar Road,no,,,2441222502,
,,,406.040952,2441222502,,residential,,,,South Tomar Road,no,,,1903044976,
,,,89.886737,80239323,,residential,,,,East Pinehurst Circle,,,,80230776,
,,,89.886737,80230776,,residential,,,,East Pinehurst Circle,,,,80239323,
,,,15.672202,80230776,,residential,,,,East Pinehurst Circle,,,,80262910,
,,,15.672202,80262910,,residential,,,,East Pinehurst Circle,,,,80230776,
,,,13.814831,80262912,,residential,,,,South Doral Trail,yes,,,1375180869,
,,,13.814831,1375180869,,residential,,,,South Doral Trail,yes,,,80262912,
,,,65.95952,1375180869,,residential,,,,South Doral Trail,yes,,,80262910,
,,,65.95952,80262910,,residential,,,,South Doral Trail,yes,,,1375180869,
,,,82.541593,80262910,,residential,,,,South Doral Trail,yes,,,80230781,
,,,82.541593,80230781,,residential,,,,South Doral Trail,yes,,,80262910,
private,,,34.257782,80263728,,service,,,,,no,,driveway,80263759,
private,,,34.257782,80263759,,service,,,,,no,,driveway,80263728,
private,,,29.475068,80263765,,service,,,,,no,,driveway,80263778,
private,,,29.475068,80263778,,service,,,,,no,,driveway,80263765,
private,,,78.290012,80263801,,service,,,,,no,,driveway,80263838,
private,,,78.290012,80263838,,service,,,,,no,,driveway,80263801,
,,,195.253523,80240630,,residential,,,,West Crimson Street,no,,,80264865,
,,,195.253523,80264865,,residential,,,,West Crimson Street,no,,,80240630,
,,,95.680868,80233663,,residential,,,,West Wicklow Court,no,,,80265218,
,,,95.680868,80265218,,residential,,,,West Wicklow Court,no,,,80233663,
,,,64.727583,80265244,,service,,,,,no,,driveway,3103152030,
,,,64.727583,3103152030,,service,,,,,no,,driveway,80265244,
private,,,41.331696,80221786,,service,,,,,no,,driveway,80265270,
private,,,41.331696,80265270,,service,,,,,no,,driveway,80221786,
private,,,39.707855,80265568,,service,,,,,,,,80265579,
private,,,39.707855,80265579,,service,,,,,,,,80265568,
private,,,43.665929,80265639,,service,,,,,no,,driveway,80265664,
private,,,43.665929,80265664,,service,,,,,no,,driveway,80265639,
,,,52.998097,80266099,,service,,,,,yes,,driveway,80238577,
,,,52.998097,80238577,,service,,,,,yes,,driveway,80266099,
,,,14.090738,1351593844,,residential,,,,West 74th Street,,,,80293879,
,,,14.090738,80293879,,residential,,,,West 74th Street,,,,1351593844,
,,,116.397799,80293879,,residential,,,,West 74th Street,,,,80285381,
,,,116.397799,80285381,,residential,,,,West 74th Street,,,,80293879,
,,,95.011568,80285381,,residential,,,,West 74th Street,,,,80281083,
,,,95.011568,80281083,,residential,,,,West 74th Street,,,,80285381,
,,,90.919936,80281083,,residential,,,,West 74th Street,,,,80293882,
,,,90.919936,80293882,,residential,,,,West 74th Street,,,,80281083,
,,,15.164097,80293882,,residential,,,,West 74th Street,,,,80234639,
,,,15.164097,80234639,,residential,,,,West 74th Street,,,,80293882,
,,,74.77123,80234639,,residential,,,,West 74th Street,,,,80266342,
,,,74.77123,80266342,,residential,,,,West 74th Street,,,,80234639,
,,,89.596295,80266342,,residential,,,,West 74th Street,,,,80266344,
,,,89.596295,80266344,,residential,,,,West 74th Street,,,,80266342,
,,,50.802519,80266344,,residential,,,,West 74th Street,,,,80241217,
,,,50.802519,80241217,,residential,,,,West 74th Street,,,,80266344,
,,,8.760194,80266366,,service,,,,,,,driveway,5866706689,
,,,8.760194,5866706689,,service,,,,,,,driveway,80266366,
,,,64.426997,5866706689,,service,,,,,,,driveway,5866706688,
,,,64.426997,5866706688,,service,,,,,,,driveway,5866706689,
,,,8.873903,5866706688,,service,,,,,,,driveway,80266390,
,,,8.873903,80266390,,service,,,,,,,driveway,5866706688,
,,,155.270985,80237307,,service,,,,,,,,80237360,
,,,155.270985,80237360,,service,,,,,,,,80237307,
private,,,292.404965,1562707009,,residential,,,,South Nature Run Place,,,,80235180,
private,,,292.404965,80235180,,residential,,,,South Nature Run Place,,,,1562707009,
private,,,125.135021,80235180,,residential,,,,South Nature Run Place,,,,1562707117,
private,,,125.135021,1562707117,,residential,,,,South Nature Run Place,,,,80235180,
,,,124.151929,80232333,,residential,,,,Carriage Court,,,,80232347,
,,,124.151929,80232347,,residential,,,,Carriage Court,,,,80232333,
,,,61.718591,80235226,,residential,,,,West Shady Hill Street,,,,80235209,
,,,61.718591,80235209,,residential,,,,West Shady Hill Street,,,,80235226,
,,,55.192703,80235209,,residential,,,,West Shady Hill Street,,,,80233196,
,,,55.192703,80233196,,residential,,,,West Shady Hill Street,,,,80235209,
,,,77.212274,80247758,,residential,,,,West Meridian Place,,,,80247756,
,,,77.212274,80247756,,residential,,,,West Meridian Place,,,,80247758,
,,,110.02094,80234662,,residential,,,,South Prairie View Court,,,,80270539,
,,,110.02094,80270539,,residential,,,,South Prairie View Court,,,,80234662,
,,,261.77614,80270539,,residential,,,,South Prairie View Court,,,,80234683,
,,,261.77614,80234683,,residential,,,,South Prairie View Court,,,,80270539,
,,,197.383391,80240032,,residential,,,,South Denton Avenue,no,,,1351702257,
,,,197.383391,1351702257,,residential,,,,South Denton Avenue,no,,,80240032,
,,,108.157204,1932816606,,residential,,,,South Jovan Avenue,no,,,80232418,
,,,108.157204,80232418,,residential,,,,South Jovan Avenue,no,,,1932816606,
,,,115.588549,80236973,,residential,,,,West Rose Crest Drive,no,,,80254993,
,,,115.588549,80254993,,residential,,,,West Rose Crest Drive,no,,,80236973,
,,,178.03356,80254993,,residential,,,,West Rose Crest Drive,no,,,80255037,
,,,178.03356,80255037,,residential,,,,West Rose Crest Drive,no,,,80254993,
,,,39.973959,80233066,,residential,,,,,,,,80217264,
,,,39.973959,80217264,,residential,,,,,,,,80233066,
,,,249.044244,80236963,,residential,,,,South Rose Crest Trail,no,,,80236978,
,,,249.044244,80236978,,residential,,,,South Rose Crest Trail,no,,,80236963,
,,,10.879248,80273123,,residential,,,,South Mustang Avenue,no,,,5082761272,
,,,10.879248,5082761272,,residential,,,,South Mustang Avenue,no,,,80273123,
,,,83.051941,5082761272,,residential,,,,South Mustang Avenue,no,,,80273127,
,,,83.051941,80273127,,residential,,,,South Mustang Avenue,no,,,5082761272,
,,,90.972271,80273127,,residential,,,,South Mustang Avenue,no,,,2013881859,
,,,90.972271,2013881859,,residential,,,,South Mustang Avenue,no,,,80273127,
,,,68.846278,2013881859,,residential,,,,South Mustang Avenue,no,,,1351495800,
,,,68.846278,1351495800,,residential,,,,South Mustang Avenue,no,,,2013881859,
,,,75.664058,1351495800,,residential,,,,South Mustang Avenue,no,,,1351495787,
,,,75.664058,1351495787,,residential,,,,South Mustang Avenue,no,,,1351495800,
,,,102.865985,1351495787,,residential,,,,South Mustang Avenue,no,,,1351495754,
,,,102.865985,1351495754,,residential,,,,South Mustang Avenue,no,,,1351495787,
,,,93.252597,1351495754,,residential,,,,South Mustang Avenue,no,,,1351495749,
,,,93.252597,1351495749,,residential,,,,South Mustang Avenue,no,,,1351495754,
,,,96.522684,1351495749,,residential,,,,South Mustang Avenue,no,,,2030988839,
,,,96.522684,2030988839,,residential,,,,South Mustang Avenue,no,,,1351495749,
,,,105.532042,2030988839,,residential,,,,South Mustang Avenue,no,,,2030988837,
,,,105.532042,2030988837,,residential,,,,South Mustang Avenue,no,,,2030988839,
,,,103.957112,2030988837,,residential,,,,South Mustang Avenue,no,,,1351495731,
,,,103.957112,1351495731,,residential,,,,South Mustang Avenue,no,,,2030988837,
,,,65.025423,80246107,,service,,,,,,,driveway,80769726,
,,,65.025423,80769726,,service,,,,,,,driveway,80246107,
,,,114.422605,80277362,,residential,,,,South Kalen Place,,,,80277394,
,,,114.422605,80277394,,residential,,,,South Kalen Place,,,,80277362,
,,,12.713253,80277401,,service,,,,,no,,driveway,2462389173,
,,,12.713253,2462389173,,service,,,,,no,,driveway,80277401,
,,,123.34733,2462389173,,service,,,,,no,,driveway,2462380696,
,,,123.34733,2462380696,,service,,,,,no,,driveway,2462389173,
,,,177.849217,80285434,,residential,,,,Briar Den Court,,,,80277429,
,,,177.849217,80277429,,residential,,,,Briar Den Court,,,,80285434,
,,,222.37738,80278717,,residential,,,,South Belfair Place,,,,80247737,
,,,222.37738,80247737,,residential,,,,South Belfair Place,,,,80278717,
,,,207.973968,80279075,,residential,,,,,,,,80279085,
,,,207.973968,80279085,,residential,,,,,,,,80279075,
,,,99.414448,80279112,,service,,,,,,,driveway,80279119,
,,,99.414448,80279119,,service,,,,,,,driveway,80279112,
,,,38.891131,80279158,,service,,,,,,,driveway,80279164,
,,,38.891131,80279164,,service,,,,,,,driveway,80279158,
,,,10.011298,80279169,,residential,,,,,,,,80279173,
,,,10.011298,80279173,,residential,,,,,,,,80279169,
,,,39.89822,80279241,,service,,,,,,,driveway,80279289,
,,,39.89822,80279289,,service,,,,,,,driveway,80279241,
,,,160.850136,80279594,,residential,,,,,,,,80803060,
,,,160.850136,80803060,,residential,,,,,,,,80279594,
,,,65.126756,80237513,,residential,,,,South Sweetwater Place,,,,80279693,
,,,65.126756,80279693,,residential,,,,South Sweetwater Place,,,,80237513,
,,,185.554696,80279693,,residential,,,,South Sweetwater Place,,,,80279638,
,,,185.554696,80279638,,residential,,,,South Sweetwater Place,,,,80279693,
,,,276.174848,80279666,,residential,,,,South Sweet Park Drive,,,,80279689,
,,,276.174848,80279689,,residential,,,,South Sweet Park Drive,,,,80279666,
,,,124.960129,80710513,,service,,,15 mph,,no,,driveway,5159396697,
,,,124.960129,5159396697,,service,,,15 mph,,no,,driveway,80710513,
,,,172.905744,80280769,,tertiary,,1,,West 85th Street,no,,,80231594,
,,,172.905744,80231594,,tertiary,,1,,West 85th Street,no,,,80280769,
,,,227.130945,80231594,,tertiary,,1,,West 85th Street,no,,,2462432275,
,,,227.130945,2462432275,,tertiary,,1,,West 85th Street,no,,,80231594,
,,,465.126121,2462432275,,tertiary,,1,,West 85th Street,no,,,80262897,
,,,465.126121,80262897,,tertiary,,1,,West 85th Street,no,,,2462432275,
,,,379.946421,80262897,,tertiary,,1,,West 85th Street,no,,,3103141133,
,,,379.946421,3103141133,,tertiary,,1,,West 85th Street,no,,,80262897,
,,,154.893255,3103141133,,tertiary,,1,,West 85th Street,no,,,80280782,
,,,154.893255,80280782,,tertiary,,1,,West 85th Street,no,,,3103141133,
private,,,35.837477,80280832,,service,,,,85th Street,no,,driveway,80280830,
private,,,35.837477,80280830,,service,,,,85th Street,no,,driveway,80280832,
,,,147.507723,80281070,,residential,,,,South Connie Avenue,no,,,80281075,
,,,147.507723,80281075,,residential,,,,South Connie Avenue,no,,,80281070,
,,,9.398965,80281075,,residential,,,,South Connie Avenue,no,,,1351593856,
,,,9.398965,1351593856,,residential,,,,South Connie Avenue,no,,,80281075,
,,,103.685186,1351593856,,residential,,,,South Connie Avenue,no,,,80234618,
,,,103.685186,80234618,,residential,,,,South Connie Avenue,no,,,1351593856,
,,,49.61818,80234618,,residential,,,,South Connie Avenue,no,,,5699824841,
,,,49.61818,5699824841,,residential,,,,South Connie Avenue,no,,,80234618,
,,,114.240856,5699824841,,residential,,,,South Connie Avenue,no,,,80281080,
,,,114.240856,80281080,,residential,,,,South Connie Avenue,no,,,5699824841,
,,,98.958474,80281080,,residential,,,,South Connie Avenue,no,,,5699824838,
,,,98.958474,5699824838,,residential,,,,South Connie Avenue,no,,,80281080,
,,,97.212206,5699824838,,residential,,,,South Connie Avenue,no,,,80281083,
,,,97.212206,80281083,,residential,,,,South Connie Avenue,no,,,5699824838,
,,,331.858901,80281083,,residential,,,,South Connie Avenue,no,,,80281084,
,,,331.858901,80281084,,residential,,,,South Connie Avenue,no,,,80281083,
,,,332.635652,80281084,,residential,,,,South Connie Avenue,no,,,80266499,
,,,332.635652,80266499,,residential,,,,South Connie Avenue,no,,,80281084,
,,,89.570504,80266499,,residential,,,,South Connie Avenue,no,,,80264660,
,,,89.570504,80264660,,residential,,,,South Connie Avenue,no,,,80266499,
,,,124.608768,80230284,,secondary,,2,40 mph,West 69th Street,yes,,,80239324,
,,,124.608768,80239324,,secondary,,2,40 mph,West 69th Street,yes,,,80230284,
,,,91.774656,80239324,,secondary,,2,40 mph,West 69th Street,yes,,,80230774,
,,,91.774656,80230774,,secondary,,2,40 mph,West 69th Street,yes,,,80239324,
,,,15.461105,80230774,,secondary,,2,40 mph,West 69th Street,yes,,,80262912,
,,,15.461105,80262912,,secondary,,2,40 mph,West 69th Street,yes,,,80230774,
,,,161.914039,80262912,,secondary,,2,40 mph,West 69th Street,yes,,,80230329,
,,,161.914039,80230329,,secondary,,2,40 mph,West 69th Street,yes,,,80262912,
,,,133.76918,80230329,,secondary,,2,40 mph,West 69th Street,yes,,,80281159,
,,,133.76918,80281159,,secondary,,2,40 mph,West 69th Street,yes,,,80230329,
,,,16.035707,80281159,,secondary,,2,40 mph,West 69th Street,yes,,,80281160,
,,,16.035707,80281160,,secondary,,2,40 mph,West 69th Street,yes,,,80281159,
,,,352.584573,80281168,,residential,,,,West 69th Street,no,,,1350987249,
,,,352.584573,1350987249,,residential,,,,West 69th Street,no,,,80281168,
,,,272.357335,1350987249,,residential,,,,West 69th Street,no,,,1051370983,
,,,272.357335,1051370983,,residential,,,,West 69th Street,no,,,1350987249,
,,,581.860074,1051370983,,residential,,,,West 69th Street,no,,,80281185,
,,,581.860074,80281185,,residential,,,,West 69th Street,no,,,1051370983,
,,,397.539296,80281185,,residential,,,,West 69th Street,no,,,1350987253,
